Rocky Mount,"['North Carolina Wesleyan College', 'Nash Community College']"
Blackwood,['Camden County College']
Belcourt,['Turtle Mountain Community College']
Grove City,['Grove City College']
New Port Richey,['Pasco-Hernando State College']
Middlebury,['Middlebury College']
Dixon,['Sauk Valley Community College']
Alexandria,"['Louisiana State University-Alexandria', 'Alexandria Technical & Community College']"
Wenatchee,['Wenatchee Valley College']
Ventura,"['Ventura College', 'Brooks Institute']"
Idaho Falls,['Eastern Idaho Technical College']
West Palm Beach,['Palm Beach Atlantic University']
Boiling Springs,['Gardner-Webb University']
Yakima,['Yakima Valley Community College']
Corning,['Corning Community College']
Clyde,['Haywood Community College']
Kalispell,['Flathead Valley Community College']
Frankfort,['Kentucky State University']
Trinidad,['Trinidad State Junior College']
Morristown,['Walters State Community College']
Indianola,['Simpson College']
Portsmouth,['Shawnee State University']
Pinehurst,['Sandhills Community College']
East Stroudsburg,['East Stroudsburg University of Pennsylvania']
Hartsville,['Coker College']
Newport,['Salve Regina University']
Bethany,"['Southern Nazarene University', 'Bethany College-Bethany']"
Bloomfield Hills,['Oakland Community College']
Weyers Cave,['Blue Ridge Community College-Weyers Cave']
Jenkintown,['Manor College']
Needham,['Franklin W Olin College of Engineering']
Collegedale,['Southern Adventist University']
Owensboro,['Kentucky Wesleyan College']
Tsaile,['Dine College']
Hobe Sound,['Hobe Sound Bible College']
Coolidge,['Central Arizona College']
Central,['Southern Wesleyan University']
Pepper Pike,['Ursuline College']
Ontario,['Treasure Valley Community College']
Chester,['John Tyler Community College']
White Bear Lake,['Century College-White Bear Lake']
Danielson,['Quinebaug Valley Community College']
Johnstown,"['Pennsylvania Highlands Community College', 'Fulton-Montgomery Community College']"
Alameda,['College of Alameda']
Wells,['York County Community College']
Roxbury Crossing,['Roxbury Community College']
Rensselaer,['Saint Josephs College']
Mays Landing,['Atlantic Cape Community College']
Smithfield,"['Bryant University', 'Johnston Community College']"
North East,['Cecil College']
Baldwin City,['Baker University']
Crystal Lake,['McHenry County College']
Stevenson,['Stevenson University']
Bluffton,['Bluffton University']
Randolph,['County College of Morris']
East Greenwich,['New England Institute of Technology']
Bar Harbor,['College of the Atlantic']
Jamestown,['Guilford Technical Community College']
Beverly,['Endicott College']
Pippa Passes,['Alice Lloyd College']
Douglas,['Cochise County Community College District']
Pearl City,['Leeward Community College']
Radnor,['Cabrini University']
Watertown,"['Jefferson Community College', 'Maranatha Baptist University']"
Hampden-Sydney,['Hampden-Sydney College']
Winchester,['Shenandoah University']
Alexander City,['Central Alabama Community College']
McHenry,['Garrett College']
East Peoria,['Illinois Central College']
Roxboro,['Piedmont Community College']
Romeoville,['Lewis University']
Livonia,"['Schoolcraft College', 'Madonna University']"
Dudley,['Nichols College']
Lodi,['Felician University']
Loma Linda,['Loma Linda University']
Fitchburg,['Fitchburg State University']
Pocahontas,['Black River Technical College']
Chestertown,['Washington College']
Wise,"[""The University of Virginia's College at Wise""]"
Redmond,['DigiPen Institute of Technology']
Olathe,['MidAmerica Nazarene University']
Rockville Centre,['Molloy College']
East Hartford,['Goodwin College']
Hiram,['Hiram College']
Temple Terrace,['Florida College']
North Chicago,['Rosalind Franklin University of Medicine and Science']
Jasper,['Bevill State Community College']
River Falls,['University of Wisconsin-River Falls']
Valencia,['California Institute of the Arts']
Grand Island,['Central Community College']
Poplar Bluff,['Three Rivers Community College-Poplar Bluff']
North Andover,['Merrimack College']
Selinsgrove,['Susquehanna University']
Visalia,['College of the Sequoias']
Lima,['James A Rhodes State College']
Brewton,['Jefferson Davis Community College']
Schnecksville,['Lehigh Carbon Community College']
Morrilton,['University of Arkansas Community College-Morrilton']
Pulaski,['Martin Methodist College']
McPherson,['McPherson College']
Sonora,['Columbia College-Sonora']
Wytheville,['Wytheville Community College']
Emory,['Emory & Henry College']
Wheeling,['Wheeling Jesuit University']
Abingdon,['Virginia Highlands Community College']
Cheraw,['Northeastern Technical College']
Hyde Park,['Culinary Institute of America']
Kenmore,['Bastyr University']
Dillon,['The University of Montana-Western']
Vallejo,"['The California Maritime Academy', 'Touro University California']"
Point Lookout,['College of the Ozarks']
Fond Du Lac,['Marian University-Fond Du Lac']
Leavenworth,['University of Saint Mary']
Los Alamos,['University of New Mexico-Los Alamos Campus']
Alma,['Alma College']
Hutchinson,['Hutchinson Community College']
Franklin Springs,['Emmanuel College-Franklin Springs']
Holly Springs,['Rust College']
Defiance,['Defiance College']
Fort Valley,['Fort Valley State University']
Haviland,['Barclay College']
Mena,['Rich Mountain Community College']
Caldwell,['Caldwell University']
Devils Lake,['Lake Region State College']
Brookline,['Newbury College']
Staunton,['Mary Baldwin College']
Demorest,['Piedmont College']
Wilson,['Barton College']
Sidney,['Montcalm Community College']
Gwynedd Valley,['Gwynedd Mercy University']
Lake City,['Florida Gateway College']
Brownwood,['Howard Payne University']
Iola,['Allen County Community College']
Macy,['Nebraska Indian Community College']
Grambling,['Grambling State University']
Lenexa,['Grantham University']
Fond du Lac,['Moraine Park Technical College']
Williston,['Williston State College']
Concord,['Granite State College']
Mequon,['Concordia University-Wisconsin']
Holbrook,['Northland Pioneer College']
Clarks Summit,['Clarks Summit University']
Henderson,"['Freed-Hardeman University', 'Vance-Granville Community College']"
Wyncote,['Reconstructionist Rabbinical College']
Valley City,['Valley City State University']
Weldon,['Halifax Community College']
Vidalia,['Southeastern Technical College']
Tishomingo,['Murray State College']
Langhorne,['Cairn University-Langhorne']
Thief River Falls,['Northland Community and Technical College']
Skokie,['Hebrew Theological College']
San Rafael,['Dominican University of California']
Port Angeles,['Peninsula College']
Spindale,['Isothermal Community College']
Winterville,['Pitt Community College']
Middletown,['Lord Fairfax Community College']
Mason City,['North Iowa Area Community College']
Calais,['Washington County Community College']
Valhalla,['New York Medical College']
Pineville,['Clear Creek Baptist Bible College']
Putney,['Landmark College']
Lithonia,['Luther Rice University & Seminary']
De Pere,['Saint Norbert College']
Baytown,['Lee College']
Renton,['Renton Technical College']
Asheboro,['Randolph Community College']
Hamburg,['Hilbert College']
Gaffney,['Limestone College']
Mount Olive,['University of Mount Olive']
Big Stone Gap,['Mountain Empire Community College']
Randolph Center,['Vermont Technical College']
Dodge City,['Dodge City Community College']
Carpinteria,['Pacifica Graduate Institute']
Glendive,['Dawson Community College']
Barrow,['Ilisagvik College']
Statesville,['Mitchell Community College']
McKenzie,['Bethel University-McKenzie']
Oakland City,['Oakland City University']
Prescott Valley,['Northcentral University']
Sumter,"['Morris College', 'University of South Carolina-Sumter']"
Atherton,['Menlo College']
Wilburton,['Eastern Oklahoma State College']
St. Meinrad,['Saint Meinrad School of Theology']
De Queen,['Cossatot Community College of the University of Arkansas']
Espanola,['Northern New Mexico College']
La Junta,['Otero Junior College']
Buzzards Bay,['Massachusetts Maritime Academy']
Brimley,['Bay Mills Community College']
Hastings,['Hastings College']
Chandler,['Chandler-Gilbert Community College']
Seward,['Concordia University-Nebraska']
Papillion,['Nebraska Christian College']
Babson Park,['Webber International University']
Toppenish,['Heritage University']
Oskaloosa,['William Penn University']
Bay Minette,['James H Faulkner State Community College']
Olivet,['Olivet College']
Escondido,['Westminster Theological Seminary in California']
Moore,['Hillsdale Free Will Baptist College']
Kapolei,['University of Hawaii-West Oahu']
Selma,['George C Wallace State Community College-Selma']
Kingman,['Mohave Community College']
Kinston,['Lenoir Community College']
Fennimore,['Southwest Wisconsin Technical College']
Emmitsburg,"[""Mount St Mary's University""]"
Lagrange,['LaGrange College']
Shelby,['Cleveland Community College']
San Bruno,['Skyline College']
Melfa,['Eastern Shore Community College']
Harrisburg,['Harrisburg University of Science and Technology']
Ina,['Rend Lake College']
Dobson,['Surry Community College']
Laurinburg,['St Andrews University']
New Brunswick,['New Brunswick Theological Seminary']
Brooklyn Heights,['St Francis College']
Poultney,['Green Mountain College']
Ambridge,['Trinity Episcopal School for Ministry']
Cobleskill,['SUNY College of Agriculture and Technology at Cobleskill']
Castine,['Maine Maritime Academy']
North Newton,['Bethel College-North Newton']
Delhi,['SUNY College of Technology at Delhi']
Campbellsville,['Campbellsville University']
Elmira,['Elmira College']
Ottumwa,['Indian Hills Community College']
Suffern,['Rockland Community College']
Lake Wales,['Warner University']
Laguna Beach,['Laguna College of Art and Design']
Keshena,['College of Menominee Nation']
Muskogee,['Bacone College']
Wyoming,['Grace Bible College']
Mount Gay,['Southern West Virginia Community and Technical College']
Anoka,['Anoka Technical College']
Pikeville,['University of Pikeville']
